,Unnamed: 0,originalfile,renamedfile,samplenumber,prompt,prompttexts
193,193,DR2/MJAR0/SX278.WAV,sample194.WAV,sample194,SX278,TO FURTHER HIS PRESTIGE HE OCCASIONALLY READS THE WALL STREET JOURNAL
194,194,DR2/MJAR0/SA2.WAV,sample195.WAV,sample195,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
195,195,DR2/MJAR0/SX368.WAV,sample196.WAV,sample196,SX368,LORI'S COSTUME NEEDED BLACK GLOVES TO BE COMPLETELY ELEGANT
196,196,DR2/MJAR0/SA1.WAV,sample197.WAV,sample197,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
197,197,DR2/MJAR0/SX98.WAV,sample198.WAV,sample198,SX98,GUESS THE QUESTION FROM THE ANSWER
198,198,DR2/MJAR0/SX188.WAV,sample199.WAV,sample199,SX188,WHO AUTHORIZED THE UNLIMITED EXPENSE ACCOUNT
199,199,DR2/MJAR0/SX8.WAV,sample200.WAV,sample200,SX8,WHY YELL OR WORRY OVER SILLY ITEMS
200,200,DR2/MABW0/SX404.WAV,sample201.WAV,sample201,SX404,BARB BURNED PAPER AND LEAVES IN A BIG BONFIRE
201,201,DR2/MABW0/SX314.WAV,sample202.WAV,sample202,SX314,IF PEOPLE WERE MORE GENEROUS THERE WOULD BE NO NEED FOR WELFARE
202,202,DR2/MABW0/SI1230.WAV,sample203.WAV,sample203,SI1230,PRINCES AND FACTIONS CLASHED IN THE OPEN STREET AND DIED ON THE OPEN SCAFFOLD
203,203,DR2/MABW0/SI2294.WAV,sample204.WAV,sample204,SI2294,JUST LONG ENOUGH TO MAKE YOU FEEL IMPORTANT
204,204,DR2/MABW0/SA2.WAV,sample205.WAV,sample205,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
205,205,DR2/MABW0/SI1664.WAV,sample206.WAV,sample206,SI1664,THERE WERE OTHER FARMHOUSES NEARBY
206,206,DR2/MABW0/SX44.WAV,sample207.WAV,sample207,SX44,BASKETBALL CAN BE AN ENTERTAINING SPORT
207,207,DR2/MABW0/SA1.WAV,sample208.WAV,sample208,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
208,208,DR2/MABW0/SX224.WAV,sample209.WAV,sample209,SX224,HOW GOOD IS YOUR ENDURANCE
209,209,DR2/MABW0/SX134.WAV,sample210.WAV,sample210,SX134,DECEMBER AND JANUARY ARE NICE MONTHS TO SPEND IN MIAMI
210,210,DR2/MDBB0/SX205.WAV,sample211.WAV,sample211,SX205,MILITARY PERSONNEL ARE EXPECTED TO OBEY GOVERNMENT ORDERS
211,211,DR2/MDBB0/SX385.WAV,sample212.WAV,sample212,SX385,HIS SHOULDER FELT AS IF IT WERE BROKEN
212,212,DR2/MDBB0/SX115.WAV,sample213.WAV,sample213,SX115,THE EMBLEM DEPICTS THE ACROPOLIS ALL AGLOW
213,213,DR2/MDBB0/SX25.WAV,sample214.WAV,sample214,SX25,ONLY LAWYERS LOVE MILLIONAIRES
214,214,DR2/MDBB0/SI1825.WAV,sample215.WAV,sample215,SI1825,HE WASN'T LIKELY TO COME DOWN WITH HOT CHILLS AND PUZZLING STRIPED FEVER
215,215,DR2/MDBB0/SA2.WAV,sample216.WAV,sample216,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
216,216,DR2/MDBB0/SA1.WAV,sample217.WAV,sample217,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
217,217,DR2/MDBB0/SI1195.WAV,sample218.WAV,sample218,SI1195,PASSING DOGS WERE GREETED WITH A CORDIAL BARK
218,218,DR2/MDBB0/SI565.WAV,sample219.WAV,sample219,SI565,STACKED HEELS ARE ALSO POPULAR ON DRESSY OR TAILORED SHOES
219,219,DR2/MDBB0/SX295.WAV,sample220.WAV,sample220,SX295,IF CAROL COMES TOMORROW HAVE HER ARRANGE FOR A MEETING AT TWO
220,220,DR2/MWVW0/SX126.WAV,sample221.WAV,sample221,SX126,ARTIFICIAL INTELLIGENCE IS FOR REAL
221,221,DR2/MWVW0/SI1476.WAV,sample222.WAV,sample222,SI1476,OR DOES HE GET EXERCISE
222,222,DR2/MWVW0/SX306.WAV,sample223.WAV,sample223,SX306,A CHOSEN FEW WILL BECOME GENERALS
223,223,DR2/MWVW0/SI846.WAV,sample224.WAV,sample224,SI846,THIS BRINGS US TO THE QUESTION OF ACCREDITATION OF ART SCHOOLS IN GENERAL
224,224,DR2/MWVW0/SX36.WAV,sample225.WAV,sample225,SX36,ONLY THE MOST ACCOMPLISHED ARTISTS OBTAIN POPULARITY
225,225,DR2/MWVW0/SA2.WAV,sample226.WAV,sample226,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
226,226,DR2/MWVW0/SI2106.WAV,sample227.WAV,sample227,SI2106,OUR KEY SALESMEN ARE IN APPLIANCES AND COSMETICS
227,227,DR2/MWVW0/SA1.WAV,sample228.WAV,sample228,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
228,228,DR2/MWVW0/SX396.WAV,sample229.WAV,sample229,SX396,THE FISH BEGAN TO LEAP FRANTICALLY ON THE SURFACE OF THE SMALL LAKE
229,229,DR2/MWVW0/SX216.WAV,sample230.WAV,sample230,SX216,THE SMALL BOY PUT THE WORM ON THE HOOK
230,230,DR2/MCCS0/SI839.WAV,sample231.WAV,sample231,SI839,PRACTICALLY ALL FORECASTS MENTION NEW AND EXCITING PRODUCTS ON THE HORIZON
231,231,DR2/MCCS0/SI2099.WAV,sample232.WAV,sample232,SI2099,BUT SHE SUFFERED IN HER OFF-DUTY HOURS
232,232,DR2/MCCS0/SX29.WAV,sample233.WAV,sample233,SX29,HELP GREG TO PICK A PECK OF POTATOES
233,233,DR2/MCCS0/SI1469.WAV,sample234.WAV,sample234,SI1469,THIS CAN BE DONE TO A HIGH DEGREE OF ACCURACY BY EXISTING SURVEYING TECHNIQUES
234,234,DR2/MCCS0/SX209.WAV,sample235.WAV,sample235,SX209,MICHAEL COLORED THE BEDROOM WALL WITH CRAYONS
235,235,DR2/MCCS0/SA2.WAV,sample236.WAV,sample236,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
236,236,DR2/MCCS0/SA1.WAV,sample237.WAV,sample237,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
237,237,DR2/MCCS0/SX299.WAV,sample238.WAV,sample238,SX299,SHAVING CREAM IS A POPULAR ITEM ON HALLOWEEN
238,238,DR2/MCCS0/SX119.WAV,sample239.WAV,sample239,SX119,THE MISQUOTE WAS RETRACTED WITH AN APOLOGY
239,239,DR2/MCCS0/SX389.WAV,sample240.WAV,sample240,SX389,THEY OWN A BIG HOUSE IN THE REMOTE COUNTRYSIDE
240,240,DR2/FSLB1/SX374.WAV,sample241.WAV,sample241,SX374,JOHN CLEANS SHELLFISH FOR A LIVING
241,241,DR2/FSLB1/SX104.WAV,sample242.WAV,sample242,SX104,HE STOLE A DIME FROM A BEGGAR
242,242,DR2/FSLB1/SX14.WAV,sample243.WAV,sample243,SX14,BEFORE THURSDAY'S EXAM REVIEW EVERY FORMULA
243,243,DR2/FSLB1/SI644.WAV,sample244.WAV,sample244,SI644,ALL ARE WELL WRITTEN AND ARE OVERWRITTEN
244,244,DR2/FSLB1/SA2.WAV,sample245.WAV,sample245,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
245,245,DR2/FSLB1/SI1904.WAV,sample246.WAV,sample246,SI1904,WHEN SUITABLY LIGHTED WHAT WOULD IT LOOK LIKE
246,246,DR2/FSLB1/SA1.WAV,sample247.WAV,sample247,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
247,247,DR2/FSLB1/SI891.WAV,sample248.WAV,sample248,SI891,IT WAS APPLIED WITH A COMPOST SHREDDER MADE FROM A CONVERTED MANURE SPREADER
248,248,DR2/FSLB1/SX194.WAV,sample249.WAV,sample249,SX194,THEY ENJOY IT WHEN I AUDITION
249,249,DR2/FSLB1/SX284.WAV,sample250.WAV,sample250,SX284,JEFF THOUGHT YOU ARGUED IN FAVOR OF A CENTRIFUGE PURCHASE
250,250,DR2/FCMR0/SX205.WAV,sample251.WAV,sample251,SX205,MILITARY PERSONNEL ARE EXPECTED TO OBEY GOVERNMENT ORDERS
251,251,DR2/FCMR0/SX385.WAV,sample252.WAV,sample252,SX385,HIS SHOULDER FELT AS IF IT WERE BROKEN
252,252,DR2/FCMR0/SX115.WAV,sample253.WAV,sample253,SX115,THE EMBLEM DEPICTS THE ACROPOLIS ALL AGLOW
253,253,DR2/FCMR0/SX25.WAV,sample254.WAV,sample254,SX25,ONLY LAWYERS LOVE MILLIONAIRES
254,254,DR2/FCMR0/SI1105.WAV,sample255.WAV,sample255,SI1105,WHAT OBSESSIONS HAD SHE PICKED UP DURING THESE LONG NIGHTS OF TALK
255,255,DR2/FCMR0/SA2.WAV,sample256.WAV,sample256,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
256,256,DR2/FCMR0/SA1.WAV,sample257.WAV,sample257,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
257,257,DR2/FCMR0/SI1735.WAV,sample258.WAV,sample258,SI1735,AND POSSESSED HIMSELF  HOW
258,258,DR2/FCMR0/SX295.WAV,sample259.WAV,sample259,SX295,IF CAROL COMES TOMORROW HAVE HER ARRANGE FOR A MEETING AT TWO
259,259,DR2/FCMR0/SI475.WAV,sample260.WAV,sample260,SI475,THEY WILL TAKE A WEDDING TRIP LATER
260,260,DR1/MJSW0/SX380.WAV,sample261.WAV,sample261,SX380,WHY CHARGE MONEY FOR SUCH GARBAGE
261,261,DR1/MJSW0/SI1010.WAV,sample262.WAV,sample262,SI1010,THE SO-CALLED VEGETABLE IVORY IS THE HARD ENDOSPERM OF THE EGG-SIZED SEED
262,262,DR1/MJSW0/SA2.WAV,sample263.WAV,sample263,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
263,263,DR1/MJSW0/SX200.WAV,sample264.WAV,sample264,SX200,RALPH CONTROLLED THE STOPWATCH FROM THE BLEACHERS
264,264,DR1/MJSW0/SA1.WAV,sample265.WAV,sample265,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
265,265,DR1/MJSW0/SI2270.WAV,sample266.WAV,sample266,SI2270,DOGS DID SOMETHING TO ONE'S EGO
266,266,DR1/MJSW0/SX290.WAV,sample267.WAV,sample267,SX290,THIS BROCHURE IS PARTICULARLY INFORMATIVE FOR A PROSPECTIVE BUYER
267,267,DR1/MJSW0/SX110.WAV,sample268.WAV,sample268,SX110,THE BEST WAY TO LEARN IS TO SOLVE EXTRA PROBLEMS
268,268,DR1/MJSW0/SI1640.WAV,sample269.WAV,sample269,SI1640,HOW DID ONE JOIN THEM
269,269,DR1/MJSW0/SX20.WAV,sample270.WAV,sample270,SX20,SHE WORE WARM FLEECY WOOLEN OVERALLS
270,270,DR1/MDAB0/SX319.WAV,sample271.WAV,sample271,SX319,A BIG GOAT IDLY AMBLED THROUGH THE FARMYARD
271,271,DR1/MDAB0/SI2299.WAV,sample272.WAV,sample272,SI2299,SOMETIMES HE COINCIDED WITH MY FATHER'S BEING AT HOME
272,272,DR1/MDAB0/SA2.WAV,sample273.WAV,sample273,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
273,273,DR1/MDAB0/SX49.WAV,sample274.WAV,sample274,SX49,AT TWILIGHT ON THE TWELFTH DAY WE'LL HAVE CHABLIS
274,274,DR1/MDAB0/SA1.WAV,sample275.WAV,sample275,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
275,275,DR1/MDAB0/SI1039.WAV,sample276.WAV,sample276,SI1039,HE HAS NEVER HIMSELF DONE ANYTHING FOR WHICH TO BE HATED  WHICH OF US HAS
276,276,DR1/MDAB0/SX409.WAV,sample277.WAV,sample277,SX409,EATING SPINACH NIGHTLY INCREASES STRENGTH MIRACULOUSLY
277,277,DR1/MDAB0/SX139.WAV,sample278.WAV,sample278,SX139,THE BUNGALOW WAS PLEASANTLY SITUATED NEAR THE SHORE
278,278,DR1/MDAB0/SX229.WAV,sample279.WAV,sample279,SX229,ARE YOU LOOKING FOR EMPLOYMENT
279,279,DR1/MDAB0/SI1669.WAV,sample280.WAV,sample280,SI1669,BE EXCITED AND DON'T IDENTIFY YOURSELF
280,280,DR1/FJEM0/SX274.WAV,sample281.WAV,sample281,SX274,CLIFF WAS SOOTHED BY THE LUXURIOUS MASSAGE
281,281,DR1/FJEM0/SX184.WAV,sample282.WAV,sample282,SX184,THE CAT'S MEOW ALWAYS HURTS MY EARS
282,282,DR1/FJEM0/SI1264.WAV,sample283.WAV,sample283,SI1264,DANCES ALTERNATED WITH SUNG OR SPOKEN VERSES
283,283,DR1/FJEM0/SX4.WAV,sample284.WAV,sample284,SX4,JANE MAY EARN MORE MONEY BY WORKING HARD
284,284,DR1/FJEM0/SA2.WAV,sample285.WAV,sample285,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
285,285,DR1/FJEM0/SI1894.WAV,sample286.WAV,sample286,SI1894,MY FATHER RAN HIM OFF HERE SIX YEARS AGO
286,286,DR1/FJEM0/SA1.WAV,sample287.WAV,sample287,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
287,287,DR1/FJEM0/SX364.WAV,sample288.WAV,sample288,SX364,EACH UNTIMELY INCOME LOSS COINCIDED WITH THE BREAKDOWN OF A HEATING SYSTEM PART
288,288,DR1/FJEM0/SI634.WAV,sample289.WAV,sample289,SI634,HERE HE IS QUITE PERSUASIVELY THE VERY EMBODIMENT OF MEANNESS AND SLYNESS
289,289,DR1/FJEM0/SX94.WAV,sample290.WAV,sample290,SX94,YOUNGSTERS LOVE COMMON CANDY AS TREATS
290,290,DR1/MREB0/SI2005.WAV,sample291.WAV,sample291,SI2005,HE HAD LEFT HER INVIOLATE THINKING FAMILIARITY WOULD GENTLE HER IN TIME
291,291,DR1/MREB0/SX205.WAV,sample292.WAV,sample292,SX205,MILITARY PERSONNEL ARE EXPECTED TO OBEY GOVERNMENT ORDERS
292,292,DR1/MREB0/SX385.WAV,sample293.WAV,sample293,SX385,HIS SHOULDER FELT AS IF IT WERE BROKEN
293,293,DR1/MREB0/SX115.WAV,sample294.WAV,sample294,SX115,THE EMBLEM DEPICTS THE ACROPOLIS ALL AGLOW
294,294,DR1/MREB0/SX25.WAV,sample295.WAV,sample295,SX25,ONLY LAWYERS LOVE MILLIONAIRES
295,295,DR1/MREB0/SI1375.WAV,sample296.WAV,sample296,SI1375,OFTEN DOMINANT STRESS SIMPLY INDICATES A CENTERING OF ATTENTION OR EMOTION
296,296,DR1/MREB0/SA2.WAV,sample297.WAV,sample297,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
297,297,DR1/MREB0/SA1.WAV,sample298.WAV,sample298,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
298,298,DR1/MREB0/SX295.WAV,sample299.WAV,sample299,SX295,IF CAROL COMES TOMORROW HAVE HER ARRANGE FOR A MEETING AT TWO
299,299,DR1/MREB0/SI745.WAV,sample300.WAV,sample300,SI745,BROIL OR TOAST AS USUAL
300,300,DR1/FELC0/SX126.WAV,sample301.WAV,sample301,SX126,ARTIFICIAL INTELLIGENCE IS FOR REAL
301,301,DR1/FELC0/SI756.WAV,sample302.WAV,sample302,SI756,MATERIALS CERAMIC MODELING CLAY RED WHITE OR BUFF
302,302,DR1/FELC0/SI2016.WAV,sample303.WAV,sample303,SI2016,HEAVE ON THOSE ROPES THE BOAT'S COME UNSTUCK
303,303,DR1/FELC0/SX306.WAV,sample304.WAV,sample304,SX306,A CHOSEN FEW WILL BECOME GENERALS
304,304,DR1/FELC0/SI1386.WAV,sample305.WAV,sample305,SI1386,IN WAGE NEGOTIATIONS THE INDUSTRY BARGAINS AS A UNIT WITH A SINGLE UNION
305,305,DR1/FELC0/SX36.WAV,sample306.WAV,sample306,SX36,ONLY THE MOST ACCOMPLISHED ARTISTS OBTAIN POPULARITY
306,306,DR1/FELC0/SA2.WAV,sample307.WAV,sample307,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
307,307,DR1/FELC0/SA1.WAV,sample308.WAV,sample308,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
308,308,DR1/FELC0/SX396.WAV,sample309.WAV,sample309,SX396,THE FISH BEGAN TO LEAP FRANTICALLY ON THE SURFACE OF THE SMALL LAKE
309,309,DR1/FELC0/SX216.WAV,sample310.WAV,sample310,SX216,THE SMALL BOY PUT THE WORM ON THE HOOK
310,310,DR1/MSTK0/SI2284.WAV,sample311.WAV,sample311,SI2284,A WOMAN MET A FAMOUS AUTHOR AT A LITERARY TEA
311,311,DR1/MSTK0/SX394.WAV,sample312.WAV,sample312,SX394,CALCIUM MAKES BONES AND TEETH STRONG
312,312,DR1/MSTK0/SI2222.WAV,sample313.WAV,sample313,SI2222,YOU YOUNG MEN GET TO BE MY AGE YOU WON'T TAKE FLU SO LIGHTLY
313,313,DR1/MSTK0/SX304.WAV,sample314.WAV,sample314,SX304,CHEAP STOCKINGS RUN THE FIRST TIME THEY'RE WORN
314,314,DR1/MSTK0/SA2.WAV,sample315.WAV,sample315,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
315,315,DR1/MSTK0/SA1.WAV,sample316.WAV,sample316,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
316,316,DR1/MSTK0/SX34.WAV,sample317.WAV,sample317,SX34,DON'T DO CHARLIE'S DIRTY DISHES
317,317,DR1/MSTK0/SI1024.WAV,sample318.WAV,sample318,SI1024,AT THE BASE OF THE ROCKY HILLSIDE THEY LEFT THEIR HORSES AND CLIMBED ON FOOT
318,318,DR1/MSTK0/SX214.WAV,sample319.WAV,sample319,SX214,THE MORNING DEW ON THE SPIDER WEB GLISTENED IN THE SUN
319,319,DR1/MSTK0/SX124.WAV,sample320.WAV,sample320,SX124,OBJECTS MADE OF PEWTER ARE BEAUTIFUL
320,320,DR1/FDAC1/SX394.WAV,sample321.WAV,sample321,SX394,CALCIUM MAKES BONES AND TEETH STRONG
321,321,DR1/FDAC1/SX304.WAV,sample322.WAV,sample322,SX304,CHEAP STOCKINGS RUN THE FIRST TIME THEY'RE WORN
322,322,DR1/FDAC1/SA2.WAV,sample323.WAV,sample323,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
323,323,DR1/FDAC1/SA1.WAV,sample324.WAV,sample324,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
324,324,DR1/FDAC1/SX34.WAV,sample325.WAV,sample325,SX34,DON'T DO CHARLIE'S DIRTY DISHES
325,325,DR1/FDAC1/SX214.WAV,sample326.WAV,sample326,SX214,THE MORNING DEW ON THE SPIDER WEB GLISTENED IN THE SUN
326,326,DR1/FDAC1/SI1474.WAV,sample327.WAV,sample327,SI1474,HUSKY YOUNG MAN HE SAID WITH MOCK DISTASTE
327,327,DR1/FDAC1/SX124.WAV,sample328.WAV,sample328,SX124,OBJECTS MADE OF PEWTER ARE BEAUTIFUL
328,328,DR1/FDAC1/SI844.WAV,sample329.WAV,sample329,SI844,THUS TECHNICAL EFFICIENCY IS ACHIEVED AT THE EXPENSE OF ACTUAL EXPERIENCE
329,329,DR1/FDAC1/SI2104.WAV,sample330.WAV,sample330,SI2104,AHAH HE THOUGHT A LUSH DIVORCEE AT LAST
330,330,DR1/MSJS1/SI869.WAV,sample331.WAV,sample331,SI869,THE IDEA OF A CENTRAL TANK WITH LINES TO EACH HOUSE IS NOT IN ITSELF A NOVELTY
331,331,DR1/MSJS1/SX369.WAV,sample332.WAV,sample332,SX369,BOB PAPERED OVER THE LIVING ROOM MURALS
332,332,DR1/MSJS1/SX279.WAV,sample333.WAV,sample333,SX279,ALICE'S ABILITY TO WORK WITHOUT SUPERVISION IS NOTEWORTHY
333,333,DR1/MSJS1/SX9.WAV,sample334.WAV,sample334,SX9,WHERE WERE YOU WHILE WE WERE AWAY
334,334,DR1/MSJS1/SA2.WAV,sample335.WAV,sample335,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
335,335,DR1/MSJS1/SA1.WAV,sample336.WAV,sample336,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
336,336,DR1/MSJS1/SX99.WAV,sample337.WAV,sample337,SX99,MEDIEVAL SOCIETY WAS BASED ON HIERARCHIES
337,337,DR1/MSJS1/SI1899.WAV,sample338.WAV,sample338,SI1899,YOU TOOK ME BY SURPRISE
338,338,DR1/MSJS1/SX189.WAV,sample339.WAV,sample339,SX189,DESTROY EVERY FILE RELATED TO MY AUDITS
339,339,DR1/MSJS1/SI639.WAV,sample340.WAV,sample340,SI639,THE HEAVENS REFUSED TO GIVE UP THEIR WEEPING
340,340,DR1/FAKS0/SX313.WAV,sample341.WAV,sample341,SX313,DROP FIVE FORMS IN THE BOX BEFORE YOU GO OUT
341,341,DR1/FAKS0/SX223.WAV,sample342.WAV,sample342,SX223,PUT THE BUTCHER BLOCK TABLE IN THE GARAGE
342,342,DR1/FAKS0/SI1573.WAV,sample343.WAV,sample343,SI1573,HIS CAPTAIN WAS THIN AND HAGGARD AND HIS BEAUTIFUL BOOTS WERE WORN AND SHABBY
343,343,DR1/FAKS0/SA2.WAV,sample344.WAV,sample344,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
344,344,DR1/FAKS0/SA1.WAV,sample345.WAV,sample345,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
345,345,DR1/FAKS0/SX43.WAV,sample346.WAV,sample346,SX43,ELDERLY PEOPLE ARE OFTEN EXCLUDED
346,346,DR1/FAKS0/SI943.WAV,sample347.WAV,sample347,SI943,PRODUCTION MAY FALL FAR BELOW EXPECTATIONS
347,347,DR1/FAKS0/SX403.WAV,sample348.WAV,sample348,SX403,HER WARDROBE CONSISTS OF ONLY SKIRTS AND BLOUSES
348,348,DR1/FAKS0/SI2203.WAV,sample349.WAV,sample349,SI2203,THE REASONS FOR THIS DIVE SEEMED FOOLISH NOW
349,349,DR1/FAKS0/SX133.WAV,sample350.WAV,sample350,SX133,PIZZERIAS ARE CONVENIENT FOR A QUICK LUNCH
350,350,DR1/MWBT0/SI2183.WAV,sample351.WAV,sample351,SI2183,BOOKS ARE FOR SCHNOOKS
351,351,DR1/MWBT0/SX23.WAV,sample352.WAV,sample352,SX23,THOSE MUSICIANS HARMONIZE MARVELOUSLY
352,352,DR1/MWBT0/SA2.WAV,sample353.WAV,sample353,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
353,353,DR1/MWBT0/SA1.WAV,sample354.WAV,sample354,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
354,354,DR1/MWBT0/SI1553.WAV,sample355.WAV,sample355,SI1553,HOWEVER THE LITTER REMAINED AUGMENTED BY SEVERAL DOZEN LUNCHROOM SUPPERS
355,355,DR1/MWBT0/SX113.WAV,sample356.WAV,sample356,SX113,A MUSCULAR ABDOMEN IS GOOD FOR YOUR BACK
356,356,DR1/MWBT0/SX383.WAV,sample357.WAV,sample357,SX383,THE CARPET CLEANERS SHAMPOOED OUR ORIENTAL RUG
357,357,DR1/MWBT0/SI923.WAV,sample358.WAV,sample358,SI923,TO MANY EXPERTS THIS TREND WAS INEVITABLE
358,358,DR1/MWBT0/SX203.WAV,sample359.WAV,sample359,SX203,THE CAUSEWAY ENDED ABRUPTLY AT THE SHORE
359,359,DR1/MWBT0/SX293.WAV,sample360.WAV,sample360,SX293,PLEASE TAKE THIS DIRTY TABLE CLOTH TO THE CLEANERS FOR ME
360,360,DR1/MRJO0/SX374.WAV,sample361.WAV,sample361,SX374,JOHN CLEANS SHELLFISH FOR A LIVING
361,361,DR1/MRJO0/SX104.WAV,sample362.WAV,sample362,SX104,HE STOLE A DIME FROM A BEGGAR
362,362,DR1/MRJO0/SX14.WAV,sample363.WAV,sample363,SX14,BEFORE THURSDAY'S EXAM REVIEW EVERY FORMULA
363,363,DR1/MRJO0/SI734.WAV,sample364.WAV,sample364,SI734,IF NECESSARY TO REPLACE BOTH HALVES ON GRILL SEAR CUTS AND ALLOT EXTRA TIME
364,364,DR1/MRJO0/SA2.WAV,sample365.WAV,sample365,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
365,365,DR1/MRJO0/SA1.WAV,sample366.WAV,sample366,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
366,366,DR1/MRJO0/SI1624.WAV,sample367.WAV,sample367,SI1624,WE CAME ON AS SOON AS WE COULD
367,367,DR1/MRJO0/SI1364.WAV,sample368.WAV,sample368,SI1364,BUT WITHIN THAT FRAMEWORK HE ALLOWED FOR AS MUCH FLEXIBILITY AS POSSIBLE
368,368,DR1/MRJO0/SX194.WAV,sample369.WAV,sample369,SX194,THEY ENJOY IT WHEN I AUDITION
369,369,DR1/MRJO0/SX284.WAV,sample370.WAV,sample370,SX284,JEFF THOUGHT YOU ARGUED IN FAVOR OF A CENTRIFUGE PURCHASE
370,370,DR3/MLNT0/SX12.WAV,sample371.WAV,sample371,SX12,WILL ROBIN WEAR A YELLOW LILY
371,371,DR3/MLNT0/SI1574.WAV,sample372.WAV,sample372,SI1574,FLIES SWARMED AROUND THE BOWL OF LENTILS IN WHICH HE MOPPED THICK BLACK BREAD
372,372,DR3/MLNT0/SI642.WAV,sample373.WAV,sample373,SI642,THEIR PROPS WERE TWO STEPLADDERS A CHAIR AND A PALM FAN
373,373,DR3/MLNT0/SA2.WAV,sample374.WAV,sample374,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
374,374,DR3/MLNT0/SA1.WAV,sample375.WAV,sample375,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
375,375,DR3/MLNT0/SX282.WAV,sample376.WAV,sample376,SX282,THE TOOTH FAIRY FORGOT TO COME WHEN ROGER'S TOOTH FELL OUT
376,376,DR3/MLNT0/SX102.WAV,sample377.WAV,sample377,SX102,SPECIAL TASK FORCES RESCUE HOSTAGES FROM KIDNAPPERS
377,377,DR3/MLNT0/SX192.WAV,sample378.WAV,sample378,SX192,STRAW HATS ARE OUT OF FASHION THIS YEAR
378,378,DR3/MLNT0/SX372.WAV,sample379.WAV,sample379,SX372,THAT DIAGRAM MAKES SENSE ONLY AFTER MUCH STUDY
379,379,DR3/MLNT0/SI1902.WAV,sample380.WAV,sample380,SI1902,THE PULSING GLOW OF A CIGARETTE
380,380,DR3/MJES0/SX394.WAV,sample381.WAV,sample381,SX394,CALCIUM MAKES BONES AND TEETH STRONG
381,381,DR3/MJES0/SX304.WAV,sample382.WAV,sample382,SX304,CHEAP STOCKINGS RUN THE FIRST TIME THEY'RE WORN
382,382,DR3/MJES0/SA2.WAV,sample383.WAV,sample383,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
383,383,DR3/MJES0/SI2014.WAV,sample384.WAV,sample384,SI2014,SULPHUR OIL AND COPRA MAKE THE KIND OF TINDER ANY FIREBUG DREAMS OF
384,384,DR3/MJES0/SA1.WAV,sample385.WAV,sample385,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
385,385,DR3/MJES0/SX34.WAV,sample386.WAV,sample386,SX34,DON'T DO CHARLIE'S DIRTY DISHES
386,386,DR3/MJES0/SI754.WAV,sample387.WAV,sample387,SI754,INSTRUCTIONS FOR PREPARING CLAY DRYING GLAZING AND FIRING ARE NOT GIVEN
